Student_ID,Gender,Study_Hours,Attendance_Percent,Previous_Marks,Assignment_Score,Quiz_Score,Internal_Marks,Internet_Access,Extracurricular,Sleep_Hours,Final_Marks
4803,Male,5.4,77,56,72,56,19,Yes,Yes,5.6,53
4804,Male,5.3,68,65,56,66,21,No,No,5.4,58
4805,Male,5.6,70,58,63,70,21,Yes,No,6.7,63
4806,Female,5.0,66,51,56,58,18,No,No,5.4,59
4807,Male,4.5,70,60,58,59,16,Yes,Yes,6.4,56
4808,Male,4.7,79,56,57,65,22,Yes,No,5.0,62
4809,Male,5.9,68,57,55,57,22,Yes,Yes,6.3,57
4810,Male,4.6,76,51,58,62,18,Yes,Yes,5.7,57
4811,Female,4.3,68,54,66,57,19,Yes,Yes,5.2,58
4812,Female,4.2,70,68,66,65,22,Yes,Yes,6.5,62
4813,Female,3.1,66,68,71,69,22,Yes,No,5.9,59
4814,Male,5.3,80,53,68,51,18,Yes,Yes,5.3,51
4815,Female,4.3,78,60,56,58,18,Yes,No,6.5,56
4816,Female,5.9,69,63,64,61,18,Yes,No,5.2,62
4817,Female,4.7,73,66,70,63,17,Yes,No,5.0,54
4818,Male,5.8,70,59,60,65,21,Yes,Yes,5.8,61
4819,Female,3.9,73,58,55,55,19,Yes,No,6.4,53
4820,Male,4.0,75,62,57,67,17,Yes,Yes,5.3,57
4821,Male,4.6,68,61,66,52,22,Yes,Yes,5.0,58
4822,Male,5.3,80,60,55,61,19,Yes,No,6.8,61
4823,Male,4.9,70,50,69,55,19,Yes,Yes,5.1,57
4824,Male,5.1,70,56,70,66,16,Yes,Yes,6.5,54
4825,Male,4.4,72,54,68,54,19,Yes,No,5.9,57
4826,Female,5.7,68,68,64,62,20,Yes,Yes,6.9,60
4827,Female,5.9,74,58,61,52,17,Yes,No,5.8,57
4828,Female,4.2,73,50,65,57,19,Yes,Yes,6.3,58
4829,Male,3.6,77,53,61,53,19,No,Yes,5.9,49
4830,Female,5.7,72,56,61,53,21,Yes,Yes,5.6,53
4831,Male,3.8,65,55,62,63,17,Yes,Yes,6.1,50
4832,Male,5.9,67,53,66,58,22,Yes,Yes,6.8,56
4833,Female,4.1,72,58,57,60,20,Yes,No,6.6,50
4834,Female,4.5,70,57,67,61,16,Yes,No,5.6,49
4835,Male,5.4,74,65,72,70,20,Yes,No,5.3,58
4836,Male,5.6,78,53,62,60,16,Yes,Yes,6.9,52
4837,Male,3.1,75,65,70,70,16,No,No,5.8,60
4838,Male,4.9,70,63,71,62,19,Yes,No,6.9,51
4839,Male,5.3,70,53,64,51,19,No,No,6.9,59
4840,Male,3.2,73,56,55,56,20,Yes,Yes,5.0,51
4841,Male,5.5,77,55,67,51,19,Yes,No,5.0,54
4842,Female,5.7,79,66,72,66,20,Yes,No,5.3,57
4843,Male,5.7,70,54,61,55,17,Yes,Yes,6.1,53
4844,Female,3.9,72,67,64,65,22,Yes,No,6.8,57
4845,Male,5.4,76,58,69,67,16,Yes,Yes,5.1,61
4846,Male,5.3,71,62,68,69,22,Yes,No,6.0,61
4847,Female,4.9,73,60,72,57,20,No,No,6.0,52
4848,Female,5.2,66,68,56,56,16,Yes,No,5.9,52
4849,Female,5.4,76,68,71,50,18,Yes,Yes,5.4,55
4850,Male,5.0,78,58,55,53,16,Yes,Yes,5.2,56
4851,Male,6.0,71,60,60,50,22,Yes,No,6.9,55
4852,Male,3.2,71,52,67,58,17,Yes,Yes,6.5,55
4853,Male,3.3,66,67,59,56,16,Yes,Yes,5.0,57
4854,Male,4.8,74,60,69,58,16,No,No,5.7,51
4855,Female,4.8,65,50,65,63,22,Yes,Yes,5.9,55
4856,Female,6.0,76,61,57,65,22,Yes,Yes,5.9,59
4857,Male,5.0,65,54,60,66,22,Yes,Yes,6.5,60
4858,Female,4.0,78,50,60,59,20,Yes,Yes,5.3,53
4859,Male,4.3,67,59,56,61,19,Yes,No,5.2,56
4860,Male,5.6,80,61,60,62,16,Yes,No,5.6,59
4861,Male,3.3,68,60,58,52,16,No,No,5.5,52
4862,Male,6.0,74,63,69,56,16,Yes,No,6.8,54
4863,Female,5.7,73,52,55,63,19,Yes,No,6.2,56
4864,Female,4.4,65,56,63,50,16,Yes,No,6.3,49
4865,Female,4.4,77,53,61,70,16,Yes,Yes,5.2,51
4866,Female,5.6,67,64,60,50,17,Yes,No,6.9,59
4867,Female,3.8,65,52,57,70,21,Yes,Yes,6.8,55
4868,Male,5.1,79,67,59,59,16,Yes,No,5.2,55
4869,Female,3.9,67,53,63,65,18,Yes,No,6.8,56
4870,Female,3.4,66,63,64,54,21,Yes,Yes,5.1,51
4871,Female,4.2,72,66,66,53,21,Yes,No,6.4,62
4872,Female,4.2,69,52,70,59,19,Yes,Yes,5.5,53
4873,Female,5.3,73,68,65,50,19,Yes,No,5.1,57
4874,Female,4.4,68,57,64,70,19,No,Yes,6.5,54
4875,Male,5.8,66,65,72,63,20,Yes,No,6.7,58
4876,Female,3.3,72,50,63,53,21,Yes,Yes,6.3,54
4877,Female,3.7,73,57,66,70,22,Yes,Yes,6.3,62
4878,Male,3.1,78,66,66,54,22,No,Yes,6.9,55
4879,Male,5.4,75,51,63,50,22,Yes,Yes,6.1,60
4880,Male,4.6,77,67,69,58,21,Yes,Yes,5.0,63
4881,Female,4.0,76,51,66,65,20,Yes,No,5.3,51
4882,Female,4.2,66,62,61,69,20,Yes,Yes,6.3,53
4883,Male,3.3,76,58,56,70,22,No,Yes,6.9,58
4884,Male,4.5,66,62,71,56,16,Yes,Yes,6.5,51
4885,Male,4.8,69,55,61,57,16,No,No,5.4,56
4886,Female,3.0,71,66,66,63,16,No,No,5.8,57
4887,Male,3.3,73,55,70,70,21,No,No,6.0,52
4888,Male,3.7,80,58,60,53,21,Yes,No,6.8,53
4889,Male,3.1,72,65,63,53,18,Yes,Yes,6.3,57
4890,Male,3.4,66,60,59,60,17,Yes,Yes,6.9,48
4891,Female,4.5,72,62,64,55,19,Yes,Yes,5.4,61
4892,Female,4.6,68,63,57,54,20,Yes,No,5.3,55
4893,Female,3.7,71,51,58,50,19,Yes,No,5.7,55
4894,Male,4.2,73,66,64,53,17,Yes,Yes,5.4,52
4895,Male,5.7,80,57,71,60,21,Yes,Yes,6.7,61
4896,Male,3.6,68,57,70,50,20,No,Yes,6.9,60
4897,Female,4.4,70,53,62,53,19,Yes,Yes,6.6,60
4898,Male,4.5,71,64,57,61,16,No,No,6.2,50
4899,Female,3.8,72,67,55,56,19,Yes,Yes,6.3,58
4900,Male,3.7,71,64,56,58,20,No,No,5.5,53
4901,Male,3.9,79,65,55,50,18,Yes,Yes,6.8,56
4902,Male,5.6,73,67,58,53,22,Yes,No,6.0,63
4903,Female,4.6,75,51,59,67,18,No,No,6.0,60
4904,Female,5.2,72,64,57,61,19,Yes,No,6.5,53
4905,Male,3.6,66,64,55,62,19,No,No,5.8,58
4906,Female,3.6,72,52,58,68,22,Yes,No,7.0,58
4907,Male,4.0,72,50,62,65,17,Yes,No,6.5,52
4908,Male,4.5,67,64,55,56,19,Yes,No,6.1,54
4909,Male,5.6,65,59,66,66,17,Yes,No,5.1,52
4910,Male,4.3,74,54,64,63,20,Yes,No,5.5,59
4911,Male,3.2,78,60,59,68,21,Yes,No,6.2,56
4912,Male,4.9,68,54,55,64,17,Yes,No,6.8,50
4913,Female,5.5,75,60,55,67,16,Yes,No,6.1,58
4914,Male,4.0,79,67,57,64,18,No,Yes,5.6,53
4915,Male,3.2,76,52,66,60,19,No,Yes,6.0,54
4916,Male,3.1,77,65,65,69,21,Yes,Yes,6.2,55
4917,Male,3.2,73,52,64,51,18,Yes,No,6.5,58
4918,Male,3.1,67,58,63,63,18,Yes,No,5.6,53
4919,Female,3.1,74,51,55,59,21,Yes,Yes,5.8,56
4920,Female,4.6,71,59,72,64,18,Yes,No,5.3,58
4921,Male,5.6,77,63,59,60,19,No,No,5.8,53
4922,Male,4.8,67,52,71,53,17,Yes,Yes,6.3,51
4923,Male,3.2,68,61,65,69,16,Yes,No,5.6,50
4924,Female,5.6,67,65,63,52,21,Yes,No,5.9,57
4925,Female,5.6,77,56,58,70,16,No,Yes,6.4,54
4926,Male,4.8,77,65,56,55,18,Yes,No,5.6,57
4927,Male,5.8,73,62,68,59,18,Yes,No,6.5,61
4928,Male,3.3,72,55,71,52,22,Yes,Yes,5.2,54
4929,Female,5.8,73,65,60,68,19,Yes,Yes,6.5,58
4930,Male,5.7,74,66,64,50,16,Yes,No,6.1,56
4931,Male,5.7,72,68,59,70,21,No,Yes,5.6,62
4932,Female,5.3,80,62,70,63,22,Yes,Yes,5.5,63
4933,Male,4.6,75,57,63,54,18,Yes,Yes,5.2,51
4934,Female,5.5,79,59,69,63,22,Yes,No,5.9,60
4935,Female,4.8,71,61,60,62,22,Yes,No,5.5,58
4936,Male,5.6,80,50,71,61,19,Yes,No,6.5,59
4937,Male,4.9,78,56,68,65,16,Yes,Yes,6.3,54
4938,Male,5.8,68,58,56,61,22,Yes,No,5.9,60
4939,Male,6.0,65,52,66,61,18,Yes,Yes,5.5,56
4940,Female,4.4,75,54,66,62,21,Yes,Yes,5.4,56
4941,Female,4.1,75,65,67,63,17,Yes,Yes,5.5,56
4942,Female,5.1,75,50,65,56,22,No,Yes,5.0,60
4943,Male,3.4,69,65,67,68,18,Yes,No,6.3,59
4944,Male,5.5,70,63,67,50,17,Yes,No,5.8,58
4945,Male,5.3,78,59,63,67,17,Yes,Yes,6.3,62
4946,Male,3.1,80,62,58,63,18,Yes,No,5.4,58
4947,Female,3.4,80,53,68,59,20,Yes,No,7.0,60
4948,Male,4.7,65,65,60,60,20,Yes,No,5.4,51
4949,Male,4.0,80,66,56,65,20,Yes,Yes,6.0,54
4950,Male,3.1,67,56,61,59,22,Yes,No,6.5,50
4951,Male,3.9,70,63,60,58,20,Yes,Yes,5.6,60
4952,Male,5.0,76,53,58,70,21,Yes,No,5.3,57
4953,Male,3.7,68,67,59,67,19,No,Yes,7.0,52
4954,Male,4.8,68,52,59,50,22,Yes,No,5.4,55
4955,Male,6.0,78,68,63,54,17,Yes,Yes,6.1,57
4956,Male,5.2,76,59,60,66,20,No,Yes,5.6,55
4957,Female,3.9,75,51,62,50,22,No,No,7.0,53
4958,Female,5.1,67,64,61,52,19,Yes,No,5.3,51
4959,Female,4.3,69,58,64,66,17,Yes,No,6.4,51
4960,Female,5.3,80,68,62,66,21,Yes,No,6.1,57
4961,Male,4.3,80,65,63,65,22,Yes,Yes,6.1,63
4962,Male,4.3,70,62,67,60,17,Yes,No,6.7,55
4963,Male,3.7,66,54,55,59,16,Yes,Yes,5.5,48
4964,Female,3.4,73,57,62,64,16,Yes,Yes,7.0,51
4965,Female,3.9,77,57,66,60,16,Yes,No,5.2,52
4966,Male,5.0,65,53,65,66,18,Yes,No,5.7,58
4967,Female,5.4,80,51,56,52,21,Yes,No,6.4,56
4968,Male,4.1,65,65,62,50,17,Yes,No,6.9,57
4969,Male,5.5,80,51,57,50,16,Yes,No,6.3,55
4970,Male,5.5,70,55,63,50,16,Yes,Yes,5.8,53
4971,Male,5.8,66,55,65,52,18,No,Yes,5.5,60
4972,Male,3.3,65,51,64,60,16,Yes,No,5.2,53
4973,Male,4.7,75,63,56,54,19,Yes,Yes,5.8,54
4974,Male,6.0,78,63,56,60,18,Yes,Yes,6.8,57
4975,Female,4.0,73,55,60,59,19,Yes,Yes,6.7,50
4976,Female,5.0,78,53,70,60,22,No,No,5.5,54
4977,Male,3.3,68,59,72,67,22,Yes,Yes,6.6,58
4978,Female,5.8,80,60,66,65,16,Yes,No,6.1,58
4979,Male,5.6,75,51,63,58,21,Yes,No,5.6,57
4980,Male,5.3,77,65,55,66,20,Yes,Yes,5.1,58
4981,Female,3.7,78,55,68,66,18,No,No,6.8,58
4982,Male,3.2,68,59,59,50,19,No,No,7.0,59
4983,Male,3.1,67,58,62,63,18,Yes,No,6.2,51
4984,Male,4.2,68,51,65,58,16,Yes,No,6.7,49
4985,Female,4.3,67,64,66,53,21,Yes,Yes,6.5,51
4986,Female,4.7,70,66,64,61,18,No,No,5.9,52
4987,Female,5.4,78,63,70,54,21,Yes,Yes,5.2,55
4988,Male,3.9,68,58,61,50,21,Yes,No,6.2,52
4989,Male,5.9,76,65,72,57,17,Yes,No,5.8,59
4990,Female,5.7,68,55,56,61,20,No,No,6.2,56
4991,Female,4.8,65,52,60,55,18,Yes,Yes,6.5,51
4992,Male,3.3,65,67,72,51,17,Yes,Yes,5.7,49
4993,Male,5.2,77,57,69,51,17,Yes,Yes,6.8,56
4994,Female,4.0,77,64,67,52,19,Yes,Yes,6.4,52
4995,Male,4.6,77,56,67,51,17,Yes,Yes,6.6,53
4996,Female,5.8,66,54,60,60,22,Yes,No,5.6,52
4997,Male,3.1,79,67,69,56,22,Yes,Yes,6.9,61
4998,Female,4.9,74,53,56,51,21,Yes,No,5.0,58
4999,Male,6.0,72,68,62,50,22,Yes,Yes,5.0,61
5000,Male,5.5,78,50,72,69,21,Yes,No,6.7,61
5001,Male,4.4,65,59,64,64,20,Yes,No,7.0,56
5002,Male,3.0,80,66,55,55,22,Yes,No,5.9,55
5003,Female,3.0,66,60,56,53,20,Yes,No,6.1,55
5004,Male,3.6,65,67,64,55,19,Yes,Yes,5.6,57
5005,Male,5.4,79,55,66,60,17,Yes,No,5.4,57
5006,Female,3.2,76,51,58,56,18,Yes,Yes,5.3,57
5007,Male,4.7,80,61,55,61,16,Yes,Yes,5.4,61
5008,Male,3.3,65,61,57,59,16,Yes,No,5.3,48
5009,Female,5.9,76,52,65,63,20,Yes,Yes,6.2,55
5010,Male,4.4,69,62,72,68,20,Yes,No,5.5,55
5011,Female,3.1,69,61,60,56,20,Yes,Yes,5.1,50
5012,Female,5.4,79,52,59,59,22,Yes,Yes,6.6,54
5013,Male,4.8,69,60,72,52,20,Yes,Yes,5.4,58
5014,Female,4.3,71,63,66,56,16,Yes,Yes,6.3,55
5015,Female,4.7,68,61,56,67,20,Yes,Yes,5.6,52
5016,Male,5.4,68,67,69,69,20,Yes,Yes,6.2,60
5017,Female,3.4,65,58,59,56,17,No,Yes,6.6,58
5018,Male,3.0,69,60,55,69,21,No,No,6.4,52
5019,Female,3.1,74,57,72,63,19,Yes,Yes,5.9,55
5020,Female,5.0,77,51,60,64,18,Yes,No,6.0,59
5021,Female,4.2,65,61,61,65,17,Yes,Yes,6.1,59
5022,Male,4.7,65,52,72,55,18,Yes,No,5.9,50
5023,Female,3.4,65,68,71,70,22,Yes,No,6.3,59
5024,Male,4.5,67,63,72,68,19,No,Yes,5.0,58
5025,Male,5.6,70,65,56,59,21,Yes,No,6.7,58
5026,Male,4.1,65,63,72,52,21,No,Yes,5.9,53
5027,Male,5.0,79,64,55,56,16,Yes,No,5.1,50
5028,Male,4.9,76,58,63,66,19,Yes,Yes,6.1,51
5029,Female,3.6,78,60,72,62,21,Yes,No,5.9,53
5030,Male,3.6,65,63,68,63,18,Yes,Yes,5.1,60
5031,Male,3.7,65,66,70,67,16,Yes,Yes,6.7,52
5032,Female,5.1,72,64,58,54,19,Yes,No,6.5,60
5033,Male,4.0,75,65,72,70,16,Yes,Yes,5.5,58
5034,Female,5.5,68,65,65,62,17,No,No,5.5,62
5035,Female,3.7,68,65,72,55,19,Yes,Yes,5.5,50
5036,Male,4.2,69,51,71,59,22,No,No,5.0,59
5037,Female,3.8,65,53,65,64,19,No,Yes,5.6,56
5038,Male,4.5,75,63,65,70,17,Yes,No,5.6,56
5039,Female,4.7,78,62,69,55,20,Yes,No,5.4,62
5040,Male,3.4,78,65,63,51,19,Yes,Yes,6.3,51
5041,Male,3.3,70,64,62,67,19,No,Yes,6.3,59
5042,Male,5.4,77,54,59,61,21,Yes,Yes,6.8,59
5043,Female,5.7,67,51,62,61,19,Yes,No,5.7,55
5044,Male,3.6,67,59,60,63,17,Yes,Yes,6.0,55
5045,Male,3.2,67,54,68,63,22,Yes,Yes,5.6,57
5046,Male,3.2,66,68,57,50,16,Yes,Yes,6.2,56
5047,Female,3.9,74,57,56,51,16,Yes,Yes,5.9,58
5048,Female,5.0,80,59,60,50,21,Yes,No,5.6,54
5049,Female,5.1,71,51,70,56,17,No,No,5.2,56
5050,Male,4.7,68,51,69,51,21,Yes,No,6.1,58
5051,Female,3.3,73,50,59,61,16,No,No,6.9,55
5052,Female,6.0,73,57,64,68,21,Yes,No,5.6,60
5053,Female,5.0,76,51,65,56,18,Yes,Yes,6.0,59
5054,Female,3.0,76,68,66,56,21,Yes,Yes,6.7,61
5055,Female,5.8,70,51,63,52,21,Yes,No,5.7,57
5056,Male,5.3,66,53,67,58,21,Yes,No,5.5,55
5057,Male,4.4,73,59,64,57,17,Yes,No,6.6,52
5058,Female,4.6,80,59,56,59,22,Yes,Yes,6.8,60
5059,Male,5.2,80,54,71,56,21,No,Yes,6.5,53
5060,Male,3.1,79,67,64,59,17,No,Yes,6.2,52
5061,Male,3.4,69,66,59,63,18,Yes,No,6.0,60
5062,Male,5.9,70,59,71,68,16,Yes,No,5.0,57
5063,Male,4.1,73,57,63,61,19,Yes,No,5.7,52
5064,Male,3.9,73,58,56,64,21,Yes,Yes,5.1,50
5065,Male,3.2,72,68,65,69,21,No,No,5.6,57
5066,Female,5.6,65,65,61,53,17,Yes,Yes,6.0,51
5067,Male,4.2,69,53,71,52,18,Yes,Yes,5.5,58
5068,Female,3.2,66,61,55,64,16,No,No,6.2,48
5069,Female,5.0,70,64,67,55,18,Yes,Yes,6.4,54
5070,Male,3.5,80,66,56,58,21,No,Yes,6.0,60
5071,Male,4.5,75,55,61,69,20,Yes,No,6.2,54
5072,Female,5.4,74,61,63,58,16,Yes,No,6.7,61
5073,Male,4.4,69,66,60,62,22,Yes,Yes,5.3,63
5074,Male,3.3,75,55,70,59,19,Yes,No,6.7,59
5075,Female,4.9,72,56,61,52,21,Yes,Yes,5.9,55
5076,Male,4.9,80,60,67,52,20,Yes,No,6.7,53
5077,Female,3.4,65,50,56,55,19,Yes,No,6.1,54
5078,Female,3.2,65,61,58,70,17,Yes,No,6.9,52
5079,Male,3.6,65,60,61,65,22,Yes,No,6.8,62
5080,Male,4.9,70,65,64,62,22,Yes,Yes,5.4,59
5081,Female,3.2,76,55,63,56,20,Yes,Yes,6.0,49
5082,Female,5.2,74,59,63,70,20,Yes,Yes,5.5,53
5083,Female,5.9,77,55,63,56,20,Yes,Yes,5.6,62
5084,Male,5.8,67,61,69,57,21,Yes,No,6.3,62
5085,Female,3.2,68,67,59,61,16,Yes,Yes,6.3,50
5086,Female,5.0,78,64,59,50,19,Yes,Yes,5.7,53
5087,Female,4.2,67,63,67,64,21,Yes,Yes,5.8,51
5088,Male,5.1,72,58,55,52,16,Yes,No,7.0,56
5089,Female,5.1,79,61,68,70,22,Yes,Yes,6.5,60
5090,Female,5.2,80,65,64,52,22,Yes,No,5.1,52
5091,Female,5.4,69,57,62,51,20,Yes,Yes,6.6,59
5092,Male,4.9,78,53,67,60,17,Yes,Yes,6.7,58
5093,Male,4.0,74,55,72,69,16,Yes,Yes,6.9,58
5094,Female,3.4,71,51,67,53,18,No,No,6.7,57
5095,Male,4.3,68,62,56,57,19,Yes,No,6.7,58
5096,Male,3.8,68,64,70,64,20,Yes,No,5.9,54
5097,Female,4.2,66,68,67,51,20,Yes,Yes,5.9,62
5098,Female,3.4,72,50,71,65,20,Yes,Yes,6.0,58
5099,Male,3.8,71,64,66,69,19,Yes,No,7.0,57
5100,Male,6.0,70,57,55,51,20,Yes,Yes,6.4,52
5101,Female,4.8,76,50,58,56,22,Yes,No,6.5,55
5102,Female,5.2,67,52,65,62,19,Yes,No,6.5,60
5103,Male,5.7,70,59,67,59,20,Yes,Yes,6.3,53
5104,Female,5.4,66,68,63,70,17,Yes,No,6.3,54
5105,Male,4.9,80,67,57,57,16,Yes,Yes,6.8,61
5106,Male,5.1,77,68,55,50,18,Yes,Yes,6.8,62
5107,Male,3.8,73,51,66,67,16,No,Yes,5.7,59
5108,Male,4.5,67,52,60,63,22,Yes,No,6.7,62
5109,Male,5.9,66,63,71,52,22,No,Yes,5.6,54
5110,Male,5.6,77,53,58,65,22,Yes,No,5.9,54
5111,Female,4.2,80,51,72,50,18,Yes,No,6.5,56
5112,Male,3.8,80,65,65,65,17,Yes,No,5.6,50
5113,Male,3.3,67,66,68,52,19,Yes,No,5.7,59
5114,Male,5.1,74,64,68,58,21,Yes,Yes,6.9,63
5115,Female,5.6,71,55,66,52,20,Yes,Yes,6.1,52
5116,Male,3.7,73,54,59,64,22,Yes,Yes,6.0,59
5117,Female,5.6,70,63,71,55,17,No,No,6.2,57
5118,Female,3.8,70,52,62,66,21,Yes,No,5.0,52
5119,Female,4.4,73,53,66,53,17,Yes,No,6.2,55
5120,Female,3.5,71,65,66,50,20,Yes,No,6.5,61
5121,Male,4.0,70,60,59,57,17,Yes,No,5.6,54
5122,Male,4.7,80,68,68,60,19,Yes,Yes,5.3,51
5123,Female,4.1,65,63,63,60,22,Yes,No,5.7,61
5124,Male,5.3,70,59,56,65,22,No,No,6.4,55
5125,Male,4.6,70,68,61,64,16,Yes,Yes,6.5,52
5126,Male,5.2,77,50,71,51,18,Yes,No,5.7,52
5127,Male,5.8,67,63,69,61,22,Yes,Yes,5.0,54
5128,Female,4.9,79,50,61,59,22,No,No,5.2,57
5129,Male,5.3,78,56,70,52,17,Yes,No,7.0,61
5130,Female,5.6,75,57,71,55,20,Yes,No,6.9,62
5131,Female,5.0,72,62,65,64,21,Yes,Yes,6.5,55
5132,Male,3.8,74,60,58,55,21,Yes,No,5.7,57
5133,Male,3.0,71,58,68,58,21,Yes,No,5.5,52
5134,Female,4.3,77,51,68,68,20,Yes,Yes,6.6,54
5135,Female,5.9,71,66,59,69,17,Yes,No,5.1,53
5136,Male,4.5,76,65,58,51,17,Yes,No,5.8,53
5137,Male,5.0,78,55,65,70,16,Yes,No,6.4,57
5138,Female,4.0,65,67,71,66,19,Yes,Yes,6.5,60
5139,Male,4.4,74,55,61,62,16,Yes,Yes,5.5,56
5140,Male,5.9,74,58,63,56,22,Yes,No,6.7,55
5141,Male,4.3,80,65,68,56,22,Yes,Yes,6.1,56
5142,Male,5.1,66,59,62,66,18,Yes,Yes,6.4,51
5143,Female,4.0,77,66,63,55,16,Yes,No,6.1,59
5144,Male,3.8,70,52,62,53,16,No,No,5.3,55
5145,Female,3.9,65,56,56,54,21,No,No,5.4,52
5146,Male,4.3,65,59,60,57,22,Yes,Yes,5.3,57
5147,Male,4.8,70,50,68,56,16,Yes,Yes,6.7,50
5148,Female,3.5,77,52,72,68,16,Yes,Yes,5.0,55
5149,Male,3.1,67,64,60,60,16,Yes,Yes,5.5,51
5150,Male,3.2,79,51,60,50,22,Yes,No,6.1,60
5151,Male,3.0,73,62,67,52,22,Yes,No,6.4,57
5152,Male,3.4,80,55,56,70,21,Yes,Yes,5.6,51
5153,Male,5.1,76,57,62,56,18,Yes,Yes,5.1,57
5154,Female,5.9,66,59,63,62,16,Yes,Yes,6.0,50
5155,Female,3.3,72,54,55,68,19,Yes,Yes,5.9,49
5156,Male,4.4,67,56,65,68,21,Yes,Yes,6.4,58
5157,Male,3.7,77,57,71,61,19,Yes,No,5.6,54
5158,Female,5.1,65,67,64,53,19,No,No,5.3,58
5159,Female,5.1,78,66,62,70,16,No,No,5.5,57
5160,Male,3.7,73,61,66,66,21,Yes,Yes,6.4,56
5161,Male,4.9,66,53,71,53,22,Yes,No,6.3,62
5162,Male,3.0,77,61,58,69,20,Yes,No,6.1,61
5163,Male,5.5,68,65,66,51,19,Yes,No,6.9,53
5164,Male,4.4,76,50,63,62,16,Yes,Yes,6.8,51
5165,Male,6.0,78,61,68,67,21,Yes,No,6.7,63
5166,Female,3.0,65,58,72,65,16,Yes,No,6.8,52
5167,Male,3.7,80,62,64,52,18,Yes,No,5.6,52
5168,Female,5.8,75,56,57,59,18,Yes,Yes,6.2,57
5169,Male,3.1,65,63,66,59,19,Yes,Yes,5.4,55
5170,Female,3.4,79,54,63,56,19,Yes,Yes,6.3,50
5171,Male,3.8,66,66,58,58,21,Yes,Yes,5.9,56
5172,Male,4.3,79,59,58,65,16,No,No,6.6,49
5173,Male,4.0,71,52,61,58,21,Yes,Yes,5.2,58
5174,Male,5.7,76,59,57,65,18,Yes,Yes,5.5,51
5175,Female,4.8,76,67,63,67,17,No,Yes,6.1,59
5176,Female,5.3,77,53,55,67,17,No,Yes,6.6,58
5177,Female,3.4,66,62,64,62,18,Yes,Yes,6.4,58
5178,Female,4.1,75,51,72,58,18,Yes,No,5.1,50
5179,Female,4.1,65,68,60,66,19,Yes,No,5.2,52
5180,Female,3.8,69,60,65,54,16,Yes,Yes,5.5,58
5181,Female,4.6,68,68,71,51,22,Yes,Yes,5.7,61
5182,Male,5.6,75,56,55,63,19,Yes,Yes,5.4,51
5183,Male,4.7,74,50,58,63,21,Yes,Yes,5.9,58
5184,Male,4.7,68,50,65,50,22,Yes,No,6.0,52
5185,Male,5.9,74,59,66,58,16,Yes,No,6.7,61
5186,Male,4.5,78,65,61,67,21,Yes,No,5.6,53
5187,Female,4.2,78,60,69,69,17,Yes,No,6.1,53
5188,Female,3.7,73,57,70,51,17,Yes,Yes,6.4,60
5189,Male,4.0,77,60,58,58,16,Yes,No,6.4,54
5190,Male,4.2,72,54,71,64,19,Yes,No,6.6,60
5191,Male,3.1,76,52,58,65,22,Yes,No,5.0,55
5192,Male,5.2,79,58,61,64,17,No,Yes,6.1,51
5193,Male,3.6,67,56,66,65,21,Yes,No,5.2,58
5194,Male,3.3,74,64,67,55,16,Yes,No,5.9,53
5195,Female,5.2,74,53,63,60,18,Yes,No,6.6,58
5196,Female,3.2,68,62,71,67,18,Yes,Yes,6.2,56
5197,Female,3.0,73,57,72,56,16,Yes,No,5.2,58
5198,Male,4.2,78,50,71,66,16,Yes,No,6.8,53
5199,Male,5.3,69,59,64,62,22,Yes,No,6.4,62
5200,Male,3.6,77,51,72,64,17,Yes,No,6.5,56
5201,Female,5.1,67,56,69,54,22,No,No,5.3,55
5202,Male,4.9,65,66,62,58,20,Yes,Yes,5.2,52
5203,Female,3.8,70,65,61,67,21,Yes,No,6.9,61
5204,Male,5.8,80,54,60,70,19,No,Yes,6.6,61
5205,Male,4.0,71,68,60,61,21,Yes,No,6.0,55
5206,Male,3.6,80,52,68,51,21,Yes,Yes,5.5,60
5207,Female,5.3,79,62,55,54,20,Yes,Yes,6.0,63
5208,Male,5.7,73,66,71,52,16,Yes,No,5.7,50
5209,Male,4.4,67,55,71,66,21,Yes,No,5.5,62
5210,Male,5.7,72,51,72,54,22,Yes,No,5.4,60
5211,Male,3.7,75,57,68,68,20,Yes,No,6.5,54
5212,Male,4.9,78,53,57,60,19,Yes,No,6.6,53
5213,Male,4.5,65,52,63,62,19,Yes,Yes,5.1,51
5214,Female,5.5,65,58,64,64,16,Yes,Yes,7.0,52
5215,Male,5.3,69,59,72,64,18,Yes,Yes,6.0,58
5216,Male,4.6,78,52,70,57,22,Yes,Yes,6.6,60
5217,Male,5.1,71,60,57,57,19,Yes,No,6.1,61
5218,Male,3.9,78,68,72,58,21,Yes,No,5.4,59
5219,Female,5.0,80,61,68,52,22,Yes,No,6.0,59
5220,Male,4.4,80,66,66,68,17,Yes,Yes,6.4,55
5221,Male,3.2,71,64,64,59,20,Yes,Yes,6.8,53
5222,Male,3.1,69,58,63,60,16,Yes,No,5.4,55
5223,Female,3.4,80,66,60,69,18,No,No,6.6,60
5224,Male,5.2,72,64,68,56,22,Yes,Yes,5.3,58
5225,Male,3.9,80,58,57,70,17,Yes,No,5.9,59
5226,Male,4.0,68,50,71,63,22,Yes,No,6.7,62
5227,Male,5.6,71,56,57,57,17,Yes,Yes,6.2,50
5228,Male,4.8,70,61,56,52,19,Yes,No,5.7,57
